tu	raw	cumulative_raw	fastintern_wire	fastintern_cum_wire	grz2_cum_wire	grz2_group	grz2_group_closes	fastintern_ratio	grz2_ratio	grz2_fine_cum_wire	p29_wire	p29_cum_wire	p29_ratio	p29_b_root	p29_b_need	p29_b_fill
1377	2180907	4103958768	93033	219426471	47551868	14	0	18.70	86.30	49121340	7706	53648372	76.50	141	49	7489
1378	2211248	4106170016	88712	219515183	47551868	14	0	18.71	86.35	49121340	2291	53650663	76.54	221	46	1997
1379	2024707	4108194723	83313	219598496	47551868	14	0	18.71	86.39	49121340	1008	53651671	76.57	51	40	890
1380	2026083	4110220806	83343	219681839	47551868	14	0	18.71	86.44	49121340	1154	53652825	76.61	57	46	1024
1381	2061790	4112282596	84333	219766172	47551868	14	0	18.71	86.48	49121340	1345	53654170	76.64	56	43	1219
1382	2026041	4114308637	83692	219849864	47551868	14	0	18.71	86.52	49121340	1404	53655574	76.68	51	40	1286
1383	2022611	4116331248	83119	219932983	47551868	14	0	18.72	86.57	49138141	876	53656450	76.72	44	37	768
1384	2063489	4118394737	84442	220017425	47551868	14	0	18.72	86.61	49138141	1781	53658231	76.75	97	37	1620
1385	2052408	4120447145	83796	220101221	47551868	14	0	18.72	86.65	49138141	1626	53659857	76.79	91	49	1459
1386	3170138	4123617283	140500	220241721	47551868	14	0	18.72	86.72	49138141	50881	53710738	76.77	54	43	50757
1387	2221060	4125838343	93201	220334922	47551868	14	0	18.73	86.77	49138141	12026	53722764	76.80	4108	49	7842
1388	2215576	4128053919	93455	220428377	47551868	14	0	18.73	86.81	49138141	7945	53730709	76.83	171	49	7698
1389	2019538	4130073457	83641	220512018	47551868	14	0	18.73	86.85	49138141	1853	53732562	76.86	39	34	1753
1390	2265053	4132338510	89157	220601175	47551868	14	0	18.73	86.90	49138141	2412	53734974	76.90	204	49	2132
1391	2024260	4134362770	82904	220684079	47551868	14	0	18.73	86.94	49157495	733	53735707	76.94	51	40	615
1392	2026811	4136389581	83411	220767490	47551868	14	0	18.74	86.99	49157495	1134	53736841	76.97	57	46	1004
1393	2061962	4138451543	84189	220851679	47551868	14	0	18.74	87.03	49157495	1271	53738112	77.01	56	43	1145
1394	2026821	4140478364	83427	220935106	47551868	14	0	18.74	87.07	49157495	1284	53739396	77.05	51	40	1166
1395	2026993	4142505357	83359	221018465	47551868	14	0	18.74	87.12	49157495	1215	53740611	77.08	44	37	1107
1396	7614390	4150119747	184177	221202642	47551868	14	0	18.76	87.28	49157495	24445	53765056	77.19	1027	311	23080
1397	2417282	4152537029	113736	221316378	47551868	14	0	18.76	87.33	49157495	14774	53779830	77.21	520	131	14096
1398	2157446	4154694475	88465	221404843	47551868	14	0	18.77	87.37	49157495	5482	53785312	77.25	3695	86	1674
1399	1887978	4156582453	83510	221488353	47551868	14	0	18.77	87.41	49315398	1940	53787252	77.28	548	46	1319
1400	2170904	4158753357	91681	221580034	47551868	14	0	18.77	87.46	49315398	3033	53790285	77.31	642	43	2321
1401	2046821	4160800178	85621	221665655	47551868	14	0	18.77	87.50	49315398	2999	53793284	77.35	622	46	2304
1402	2238362	4163038540	91963	221757618	47551868	14	0	18.77	87.55	49315398	3391	53796675	77.38	2553	55	756
1403	2095069	4165133609	87617	221845235	47551868	14	0	18.77	87.59	49315398	3776	53800451	77.42	1909	46	1794
1404	2874886	4168008495	132687	221977922	47551868	14	0	18.78	87.65	49315398	26635	53827086	77.43	4634	84	21890
1405	2105276	4170113771	87877	222065799	47551868	14	0	18.78	87.70	49315398	6433	53833519	77.46	4076	37	2293
1406	2055325	4172169096	85904	222151703	47551868	14	0	18.78	87.74	49315398	890	53834409	77.50	56	43	764
1407	1013908	4173183004	43891	222195594	47551868	14	0	18.78	87.76	49355026	3279	53837688	77.51	1880	37	1335
1408	2680141	4175863145	118791	222314385	47551868	14	0	18.78	87.82	49355026	11005	53848693	77.55	2358	81	8539
1409	2769295	4178632440	118535	222432920	47551868	14	0	18.79	87.88	49355026	9300	53857993	77.59	4754	64	4455
1410	3917849	4182550289	230017	222662937	47551868	14	0	18.78	87.96	49355026	78286	53936279	77.55	5373	89	72797
1411	2832558	4185382847	120675	222783612	47551868	14	0	18.79	88.02	49355026	5591	53941870	77.59	421	78	5065
1412	4172223	4189555070	203893	222987505	47551868	14	0	18.79	88.10	49355026	95071	54036941	77.53	4747	226	90071
1413	2771461	4192326531	116032	223103537	47551868	14	0	18.79	88.16	49355026	11920	54048861	77.57	656	61	11176
1414	2681826	4195008357	112469	223216006	47551868	14	0	18.79	88.22	49355026	3514	54052375	77.61	165	52	3270
1415	214	4195008571	88	223216094	47551868	14	0	18.79	88.22	49604618	145	54052520	77.61	17	16	85
1416	2650381	4197658952	110604	223326698	47551868	14	0	18.80	88.28	49604618	2090	54054610	77.66	233	46	1784
1417	2610688	4200269640	110036	223436734	47551868	14	0	18.80	88.33	49604618	2865	54057475	77.70	71	49	2718
1418	2597521	4202867161	109650	223546384	47551868	14	0	18.80	88.38	49604618	1893	54059368	77.75	57	46	1763
1419	2829421	4205696582	166824	223713208	47551868	14	0	18.80	88.44	49604618	31815	54091183	77.75	281	75	31432
1420	2401296	4208097878	101625	223814833	47551868	14	0	18.80	88.49	49604618	2550	54093733	77.79	43	40	2440
1421	2949859	4211047737	161413	223976246	47551868	14	0	18.80	88.56	49604618	40356	54134089	77.79	4623	140	35566
1422	2743149	4213790886	118919	224095165	47551868	14	0	18.80	88.61	49604618	5240	54139329	77.83	77	55	5081
1423	3668206	4217459092	159972	224255137	47551868	14	0	18.81	88.69	49670235	6691	54146020	77.89	855	49	5760
1424	3672348	4221131440	153502	224408639	47551868	14	0	18.81	88.77	49670235	2952	54148972	77.95	949	46	1930
1425	3928498	4225059938	164605	224573244	47551868	14	0	18.81	88.85	49670235	13193	54162165	78.01	1643	76	11447
1426	3660954	4228720892	185142	224758386	47551868	14	0	18.81	88.93	49670235	32656	54194821	78.03	1565	85	30979
1427	4177726	4232898618	177575	224935961	48258731	15	1	18.82	87.71	49670235	16412	54211233	78.08	1727	70	14588
1428	6873445	4239772063	285569	225221530	48258731	15	0	18.82	87.86	49670235	110128	54321361	78.05	3425	210	106466
1429	5640587	4245412650	195005	225416535	48258731	15	0	18.83	87.97	49670235	31905	54353266	78.11	1425	106	30347
1430	5003864	4250416514	203081	225619616	48258731	15	0	18.84	88.08	49670235	48093	54401359	78.13	2940	101	45025
1431	3923332	4254339846	170012	225789628	48258731	15	0	18.84	88.16	49896656	14191	54415550	78.18	5210	72	8882
1432	2651977	4256991823	100656	225890284	48258731	15	0	18.85	88.21	49896656	5419	54420969	78.22	3832	49	1511
1433	2215805	4259207628	93907	225984191	48258731	15	0	18.85	88.26	49896656	6069	54427038	78.26	4324	34	1684
1434	3473652	4262681280	156969	226141160	48258731	15	0	18.85	88.33	49896656	33223	54460261	78.27	3245	103	29848
1435	5930743	4268612023	197368	226338528	48258731	15	0	18.86	88.45	49896656	19084	54479345	78.35	1305	96	17656
1436	4067544	4272679567	177959	226516487	48258731	15	0	18.86	88.54	49896656	26386	54505731	78.39	5212	102	21045
1437	2560343	4275239910	115491	226631978	48258731	15	0	18.86	88.59	49896656	11290	54517021	78.42	1451	67	9745
1438	3555888	4278795798	166222	226798200	48258731	15	0	18.87	88.66	49896656	26017	54543038	78.45	5191	76	20723
1439	3177475	4281973273	135523	226933723	48258731	15	0	18.87	88.73	49965538	16559	54559597	78.48	1029	70	15433
1440	2795117	4284768390	123168	227056891	48258731	15	0	18.87	88.79	49965538	19521	54579118	78.51	909	64	18521
1441	3758597	4288526987	169874	227226765	48258731	15	0	18.87	88.87	49965538	18618	54597736	78.55	1604	81	16906
1442	3093589	4291620576	123592	227350357	48258731	15	0	18.88	88.93	49965538	11171	54608907	78.59	2960	72	8112
1443	3363706	4294984282	142255	227492612	48258731	15	0	18.88	89.00	49965538	10692	54619599	78.63	5173	52	5440
1444	3594022	4298578304	176403	227669015	48258731	15	0	18.88	89.07	49965538	34648	54654247	78.65	5192	78	29351
1445	3172868	4301751172	132937	227801952	48258731	15	0	18.88	89.14	49965538	3582	54657829	78.70	1298	49	2208
1446	2649434	4304400606	100249	227902201	48258731	15	0	18.89	89.19	49965538	5293	54663122	78.74	3828	43	1395
1447	3112031	4307512637	171665	228073866	48258731	15	0	18.89	89.26	50065052	48933	54712055	78.73	2090	145	46671
1448	2141636	4309654273	87877	228161743	48258731	15	0	18.89	89.30	50065052	2431	54714486	78.77	83	43	2278
1449	2121415	4311775688	92563	228254306	48258731	15	0	18.89	89.35	50065052	10054	54724540	78.79	4230	52	5745
1450	2791458	4314567146	128674	228382980	48258731	15	0	18.89	89.40	50065052	16787	54741327	78.82	837	85	15838
1451	849122	4315416268	35890	228418870	48258731	15	0	18.89	89.42	50065052	1937	54743264	78.83	45	37	1828
1452	2649776	4318066044	102757	228521627	48258731	15	0	18.90	89.48	50065052	5849	54749113	78.87	383	55	5384
1453	1866444	4319932488	84665	228606292	48258731	15	0	18.90	89.52	50065052	7315	54756428	78.89	49	46	7193
1454	1909990	4321842478	84981	228691273	48258731	15	0	18.90	89.56	50065052	3246	54759674	78.92	97	74	3048
1455	2187274	4324029752	120748	228812021	48258731	15	0	18.90	89.60	50108710	26694	54786368	78.93	122	58	26487
1456	3487238	4327516990	231788	229043809	48258731	15	0	18.89	89.67	50108710	102309	54888677	78.84	392	212	101678
1457	2268645	4329785635	96420	229140229	48258731	15	0	18.90	89.72	50108710	13049	54901726	78.86	4349	109	8564
1458	3189551	4332975186	129725	229269954	48258731	15	0	18.90	89.79	50108710	13381	54915107	78.90	598	117	12639
1459	3081547	4336056733	168808	229438762	48258731	15	0	18.90	89.85	50108710	44964	54960071	78.89	418	75	44444
1460	2780666	4338837399	171322	229610084	48258731	15	0	18.90	89.91	50108710	40528	55000599	78.89	740	213	39548
1461	2386426	4341223825	109519	229719603	48258731	15	0	18.90	89.96	50108710	16771	55017370	78.91	3906	52	12786
1462	1834700	4343058525	82346	229801949	48258731	15	0	18.90	90.00	50108710	6575	55023945	78.93	3998	31	2519
1463	2008534	4345067059	85443	229887392	48258731	15	0	18.90	90.04	50258782	988	55024933	78.97	39	34	888
1464	2773161	4347840220	189061	230076453	48258731	15	0	18.90	90.09	50258782	70632	55095565	78.91	160	79	70366
1465	2277080	4350117300	102322	230178775	48258731	15	0	18.90	90.14	50258782	9395	55104960	78.94	77	58	9233
1466	2137024	4352254324	93530	230272305	48258731	15	0	18.90	90.19	50258782	8859	55113819	78.97	3981	34	4817
1467	1088295	4353342619	48033	230320338	48258731	15	0	18.90	90.21	50258782	2693	55116512	78.98	585	37	2044
1468	1887669	4355230288	82950	230403288	48258731	15	0	18.90	90.25	50258782	2280	55118792	79.02	439	37	1777
1469	1649567	4356879855	76158	230479446	48258731	15	0	18.90	90.28	50258782	1778	55120570	79.04	41	34	1676
1470	1940090	4358819945	88311	230567757	48258731	15	0	18.90	90.32	50258782	7315	55127885	79.07	591	37	6660
1471	2045030	4360864975	88617	230656374	48258731	15	0	18.91	90.36	50323131	6616	55134501	79.10	2450	73	4066
1472	2313026	4363178001	89456	230745830	48258731	15	0	18.91	90.41	50323131	1528	55136029	79.13	168	43	1290
1473	2060065	4365238066	84140	230829970	48258731	15	0	18.91	90.45	50323131	486	55136515	79.17	74	40	345
1474	2240109	4367478175	89037	230919007	48258731	15	0	18.91	90.50	50323131	1247	55137762	79.21	120	40	1060
1475	2006795	4369484970	84851	231003858	48258731	15	0	18.92	90.54	50323131	509	55138271	79.25	39	34	409
1476	944669	4370429639	39789	231043647	48258731	15	0	18.92	90.56	50323131	1170	55139441	79.26	81	58	1004
1477	3076610	4373506249	120924	231164571	48258731	15	0	18.92	90.63	50323131	28683	55168124	79.28	110	46	28500
1478	2509962	4376016211	119379	231283950	48258731	15	0	18.92	90.68	50323131	22198	55190322	79.29	87	64	22020
1479	2077014	4378093225	86026	231369976	48258731	15	0	18.92	90.72	50352445	7385	55197707	79.32	4088	34	3236
1480	2064054	4380157279	86368	231456344	48258731	15	0	18.92	90.76	50352445	5583	55203290	79.35	1852	52	3652
1481	2068407	4382225686	85332	231541676	48258731	15	0	18.93	90.81	50352445	6517	55209807	79.37	4074	34	2382
1482	2770413	4384996099	113249	231654925	48258731	15	0	18.93	90.86	50352445	3820	55213627	79.42	551	46	3196
1483	2043427	4387039526	85427	231740352	48258731	15	0	18.93	90.91	50352445	2891	55216518	79.45	55	46	2763
1484	2031948	4389071474	83767	231824119	48258731	15	0	18.93	90.95	50352445	1431	55217949	79.49	80	40	1284
1485	2055549	4391127023	85050	231909169	48258731	15	0	18.93	90.99	50352445	4054	55222003	79.52	1863	46	2118
1486	2323421	4393450444	95033	232004202	48258731	15	0	18.94	91.04	50352445	4722	55226725	79.55	197	75	4423
1487	2027514	4395477958	85937	232090139	48258731	15	0	18.94	91.08	50364671	2512	55229237	79.59	1849	37	599
1488	2674304	4398152262	107439	232197578	48258731	15	0	18.94	91.14	50364671	4673	55233910	79.63	2483	46	2117
1489	62119	4398214381	3166	232200744	48258731	15	0	18.94	91.14	50364671	2202	55236112	79.63	536	89	1550
1490	1413083	4399627464	73449	232274193	48258731	15	0	18.94	91.17	50364671	18323	55254435	79.62	2659	232	15405
1491	2988450	4402615914	125103	232399296	48258731	15	0	18.94	91.23	50364671	23172	55277607	79.65	3988	551	18606
1492	2988167	4405604081	109981	232509277	48258731	15	0	18.95	91.29	50364671	10118	55287725	79.69	4050	70	5971
1493	2999996	4408604077	114254	232623531	48258731	15	0	18.95	91.35	50364671	13021	55300746	79.72	4093	116	8785
1494	2974645	4411578722	107799	232731330	48258731	15	0	18.96	91.42	50364671	8057	55308803	79.76	4062	74	3894
1495	2996683	4414575405	113313	232844643	48258731	15	0	18.96	91.48	50497441	8524	55317327	79.80	95	86	8316
1496	2971365	4417546770	106078	232950721	48258731	15	0	18.96	91.54	50497441	2750	55320077	79.85	39	34	2650
1497	2975181	4420521951	106935	233057656	48258731	15	0	18.97	91.60	50497441	3619	55323696	79.90	78	71	3443
1498	208	4420522159	83	233057739	48258731	15	0	18.97	91.60	50497441	142	55323838	79.90	17	16	82
1499	3495732	4424017891	140150	233197889	48258731	15	0	18.97	91.67	50497441	14186	55338024	79.95	5080	123	8956
1500	2978179	4426996070	108107	233305996	48258731	15	0	18.98	91.73	50497441	8341	55346365	79.99	4020	91	4203
1501	3004952	4430001022	112927	233418923	48258731	15	0	18.98	91.80	50497441	12683	55359048	80.02	4048	108	8500
1502	2972386	4432973408	107135	233526058	48258731	15	0	18.98	91.86	50497441	7427	55366475	80.07	4067	34	3299
1503	2977216	4435950624	108032	233634090	48258731	15	0	18.99	91.92	50528955	3887	55370362	80.11	31	28	3801
1504	2252241	4438202865	69186	233703276	48258731	15	0	18.99	91.97	50528955	2986	55373348	80.15	2536	34	389
1505	2258818	4440461683	70996	233774272	48258731	15	0	18.99	92.01	50528955	4476	55377824	80.18	2728	40	1681
1506	2968765	4443430448	106018	233880290	48258731	15	0	19.00	92.08	50528955	2786	55380610	80.23	40	37	2682
1507	3018857	4446449305	128701	234008991	48258731	15	0	19.00	92.14	50528955	18779	55399389	80.26	28	25	18699
1508	2994121	4449443426	111708	234120699	48258731	15	0	19.00	92.20	50528955	7318	55406707	80.31	84	81	7126
1509	3031075	4452474501	116165	234236864	48258731	15	0	19.01	92.26	50528955	5867	55412574	80.35	25	22	5793
1510	2972666	4455447167	106523	234343387	48258731	15	0	19.01	92.32	50528955	3462	55416036	80.40	51	46	3338
1511	2973532	4458420699	106536	234449923	48258731	15	0	19.02	92.39	50563160	3320	55419356	80.45	58	49	3186
1512	2964323	4461385022	104328	234554251	48258731	15	0	19.02	92.45	50563160	1496	55420852	80.50	25	22	1422
1513	1334124	4462719146	73263	234627514	48258731	15	0	19.02	92.47	50563160	19571	55440423	80.50	2566	318	16660
1514	3111818	4465830964	197710	234825224	48258731	15	0	19.02	92.54	50563160	70466	55510889	80.45	7007	1315	62117
1515	3193369	4469024333	176013	235001237	48258731	15	0	19.02	92.61	50563160	43436	55554325	80.44	7367	657	35385
1516	2963841	4471988174	147605	235148842	48258731	15	0	19.02	92.67	50563160	22998	55577323	80.46	6849	131	15991
1517	2919756	4474907930	131619	235280461	48258731	15	0	19.02	92.73	50563160	5394	55582717	80.51	1857	119	3391
1518	2881244	4477789174	144125	235424586	48258731	15	0	19.02	92.79	50563160	13463	55596180	80.54	217	211	13008
1519	3315266	4481104440	209000	235633586	48258731	15	0	19.02	92.86	50819953	63646	55659826	80.51	7683	647	55289
1520	3077491	4484181931	173714	235807300	48258731	15	0	19.02	92.92	50819953	31478	55691304	80.52	890	509	30052
1521	2895424	4487077355	146608	235953908	48258731	15	0	19.02	92.98	50819953	16430	55707734	80.55	1782	136	14485
1522	3043474	4490120829	161785	236115693	48258731	15	0	19.02	93.04	50819953	23978	55731712	80.57	2008	131	21812
1523	2955928	4493076757	153205	236268898	48258731	15	0	19.02	93.10	50819953	19476	55751188	80.59	2092	330	17027
1524	2793784	4495870541	123357	236392255	48258731	15	0	19.02	93.16	50819953	230	55751418	80.64	28	25	150
1525	2836636	4498707177	126096	236518351	48258731	15	0	19.02	93.22	50819953	1237	55752655	80.69	47	37	1126
1526	2866204	4501573381	129895	236648246	48258731	15	0	19.02	93.28	50819953	10213	55762868	80.73	6799	77	3310
1527	2142709	4503716090	92860	236741106	48258731	15	0	19.02	93.32	50880434	2298	55765166	80.76	61	55	2155
1528	2163900	4505879990	96836	236837942	48258731	15	0	19.03	93.37	50880434	5462	55770628	80.79	276	260	4899
1529	2804813	4508684803	127137	236965079	48258731	15	0	19.03	93.43	50880434	3126	55773754	80.84	64	61	2974
1530	3003200	4511688003	161354	237126433	48258731	15	0	19.03	93.49	50880434	32040	55805794	80.85	6959	334	24720
1531	2969842	4514657845	140639	237267072	48258731	15	0	19.03	93.55	50880434	9232	55815026	80.89	443	209	8553
1532	1067592	4515725437	68041	237335113	48258731	15	0	19.03	93.57	50880434	19532	55834558	80.88	1108	158	18239
1533	2200207	4517925644	106652	237441765	48258731	15	0	19.03	93.62	50880434	12303	55846861	80.90	189	173	11914
1534	4010724	4521936368	557269	237999034	48258731	15	0	19.00	93.70	50880434	401285	56248146	80.39	7166	2300	391792
1535	2169993	4524106361	117405	238116439	48258731	15	0	19.00	93.75	51283959	23741	56271887	80.40	3828	80	19806
1536	2112897	4526219258	99743	238216182	48258731	15	0	19.00	93.79	51283959	9149	56281036	80.42	4486	52	4584
1537	2122550	4528341808	101000	238317182	48258731	15	0	19.00	93.83	51283959	10228	56291264	80.44	4443	22	5736
1538	1462737	4529804545	71504	238388686	48258731	15	0	19.00	93.86	51283959	14763	56306027	80.45	2626	251	11859
1539	1859480	4531664025	154022	238542708	49988438	16	1	19.00	90.65	51283959	73736	56379763	80.38	2601	165	70943
1540	47058	4531711083	3638	238546346	49988438	16	0	19.00	90.66	51283959	3037	56382800	80.37	40	34	2936
1541	174799	4531885882	12480	238558826	49988438	16	0	19.00	90.66	51283959	8917	56391717	80.36	43	37	8810
1542	1432720	4533318602	61265	238620091	49988438	16	0	19.00	90.69	51283959	3144	56394861	80.39	2461	37	619
1543	1591369	4534909971	91630	238711721	49988438	16	0	19.00	90.72	51371954	29334	56424195	80.37	2516	81	26710
1544	1433303	4536343274	61360	238773081	49988438	16	0	19.00	90.75	51371954	521	56424716	80.40	40	31	423
1545	1544143	4537887417	76137	238849218	49988438	16	0	19.00	90.78	51371954	14199	56438915	80.40	154	106	13912
1546	383	4537887800	113	238849331	49988438	16	0	19.00	90.78	51371954	171	56439086	80.40	26	22	96
1547	1428130	4539315930	61684	238911015	49988438	16	0	19.00	90.81	51371954	851	56439937	80.43	36	28	760
1548	4092294	4543408224	230057	239141072	49988438	16	0	19.00	90.89	51371954	73675	56513612	80.39	5967	1269	66412
1549	4100088	4547508312	160511	239301583	49988438	16	0	19.00	90.97	51371954	9711	56523323	80.45	7080	37	2567
1550	2148312	4549656624	97117	239398700	49988438	16	0	19.00	91.01	51371954	6168	56529491	80.48	4981	133	1027
1551	3935199	4553591823	154013	239552713	49988438	16	0	19.01	91.09	51435263	9798	56539289	80.54	1566	549	7656
